physical_event_id,timestamp,person_id,event_type,location_id,source_identifier,synthetic_flag,data_origin,source_dataset,source_record_reference,confidence,scenario_id
PHY-00013265,2025-06-27T16:50:10,PER-018950,prox-in-classified,LOC-002481,SYN-ACCESS-00013265,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00013272,2024-03-10T10:45:13,PER-019374,prox-out-classified,LOC-007336,SYN-ACCESS-00013272,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00013282,2025-03-16T03:37:54,PER-020096,prox-out-classified,LOC-007371,SYN-ACCESS-00013282,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00013303,2024-11-16T10:24:34,PER-021845,prox-in-classified,LOC-006029,SYN-ACCESS-00013303,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00013318,2025-08-28T13:47:00,PER-022852,prox-out-classified,LOC-005358,SYN-ACCESS-00013318,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00013334,2025-06-17T11:20:23,PER-023945,prox-out-classified,LOC-006608,SYN-ACCESS-00013334,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00013380,2024-11-22T08:50:28,PER-027179,prox-out-classified,LOC-001352,SYN-ACCESS-00013380,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00013397,2024-04-23T07:40:42,PER-028278,prox-out-classified,LOC-001251,SYN-ACCESS-00013397,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00013399,2024-06-22T16:41:26,PER-028494,prox-in-classified,LOC-003606,SYN-ACCESS-00013399,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00013417,2024-01-13T22:01:18,PER-029521,prox-out-classified,LOC-006867,SYN-ACCESS-00013417,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00013437,2024-03-15T19:19:12,PER-031212,prox-out-classified,LOC-008029,SYN-ACCESS-00013437,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00013499,2025-12-11T01:14:31,PER-035454,prox-out-classified,LOC-003644,SYN-ACCESS-00013499,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00013535,2025-06-27T19:52:38,PER-002304,prox-in-building,LOC-003069,SYN-ACCESS-00013535,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00013547,2024-10-26T21:56:58,PER-003233,prox-out-classified,LOC-001301,SYN-ACCESS-00013547,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00013588,2024-09-12T23:21:12,PER-006443,prox-in-classified,LOC-004989,SYN-ACCESS-00013588,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00013599,2024-04-12T06:45:44,PER-007236,prox-in-classified,LOC-001855,SYN-ACCESS-00013599,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00013633,2025-02-01T03:03:53,PER-009628,prox-out-classified,LOC-009679,SYN-ACCESS-00013633,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00013642,2025-08-31T21:53:39,PER-010131,prox-in-building,LOC-008679,SYN-ACCESS-00013642,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00013740,2024-10-17T20:02:18,PER-017223,prox-out-classified,LOC-005692,SYN-ACCESS-00013740,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00013765,2024-12-14T05:29:53,PER-018950,prox-in-building,LOC-002481,SYN-ACCESS-00013765,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00013772,2025-01-28T07:01:26,PER-019374,prox-out-classified,LOC-007336,SYN-ACCESS-00013772,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00013782,2025-07-27T13:51:56,PER-020096,prox-in-classified,LOC-007371,SYN-ACCESS-00013782,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00013803,2024-02-01T21:28:50,PER-021845,prox-in-building,LOC-006029,SYN-ACCESS-00013803,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00013818,2025-01-28T07:54:41,PER-022852,prox-in-building,LOC-005358,SYN-ACCESS-00013818,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00013834,2025-04-17T14:21:09,PER-023945,prox-in-classified,LOC-006608,SYN-ACCESS-00013834,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00013880,2025-05-14T05:23:41,PER-027179,prox-in-building,LOC-001352,SYN-ACCESS-00013880,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00013897,2025-09-15T12:20:19,PER-028278,prox-in-building,LOC-001251,SYN-ACCESS-00013897,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00013899,2024-11-02T16:44:03,PER-028494,prox-in-classified,LOC-003606,SYN-ACCESS-00013899,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00013917,2024-09-04T19:20:07,PER-029521,prox-in-classified,LOC-006867,SYN-ACCESS-00013917,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00013937,2024-01-27T14:15:35,PER-031212,prox-in-building,LOC-008029,SYN-ACCESS-00013937,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00013999,2024-04-21T09:57:50,PER-035454,prox-in-building,LOC-003644,SYN-ACCESS-00013999,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00014035,2025-03-27T15:28:42,PER-002304,prox-in-classified,LOC-003069,SYN-ACCESS-00014035,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00014047,2025-05-07T11:45:56,PER-003233,prox-in-classified,LOC-001301,SYN-ACCESS-00014047,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00014088,2025-07-21T00:00:26,PER-006443,prox-out-classified,LOC-004989,SYN-ACCESS-00014088,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00014099,2025-10-06T23:39:34,PER-007236,prox-in-building,LOC-001855,SYN-ACCESS-00014099,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00014133,2025-07-28T11:04:19,PER-009628,prox-in-building,LOC-009679,SYN-ACCESS-00014133,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00014142,2024-09-19T00:26:00,PER-010131,prox-in-building,LOC-008679,SYN-ACCESS-00014142,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00014240,2025-03-31T15:33:39,PER-017223,prox-out-classified,LOC-005692,SYN-ACCESS-00014240,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00014265,2024-01-10T06:13:49,PER-018950,prox-out-classified,LOC-002481,SYN-ACCESS-00014265,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00014272,2024-09-02T02:36:45,PER-019374,prox-in-building,LOC-007336,SYN-ACCESS-00014272,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00014282,2024-11-05T20:32:52,PER-020096,prox-in-classified,LOC-007371,SYN-ACCESS-00014282,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00014303,2024-02-07T20:58:11,PER-021845,prox-in-building,LOC-006029,SYN-ACCESS-00014303,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00014318,2025-03-25T02:12:13,PER-022852,prox-out-classified,LOC-005358,SYN-ACCESS-00014318,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00014334,2025-09-09T20:22:25,PER-023945,prox-in-building,LOC-006608,SYN-ACCESS-00014334,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00014380,2024-07-21T04:51:08,PER-027179,prox-in-building,LOC-001352,SYN-ACCESS-00014380,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00014397,2024-04-18T05:21:19,PER-028278,prox-in-classified,LOC-001251,SYN-ACCESS-00014397,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00014399,2024-05-13T12:51:35,PER-028494,prox-out-classified,LOC-003606,SYN-ACCESS-00014399,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00014417,2025-08-27T04:28:20,PER-029521,prox-in-building,LOC-006867,SYN-ACCESS-00014417,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00014437,2024-06-21T01:15:13,PER-031212,prox-in-classified,LOC-008029,SYN-ACCESS-00014437,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00014499,2025-03-20T17:30:35,PER-035454,prox-out-classified,LOC-003644,SYN-ACCESS-00014499,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00014535,2024-04-15T08:04:27,PER-002304,prox-in-classified,LOC-003069,SYN-ACCESS-00014535,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00014547,2024-04-16T01:52:07,PER-003233,prox-in-building,LOC-001301,SYN-ACCESS-00014547,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00014588,2024-01-26T16:52:57,PER-006443,prox-in-classified,LOC-004989,SYN-ACCESS-00014588,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00014599,2025-12-10T22:35:08,PER-007236,prox-in-building,LOC-001855,SYN-ACCESS-00014599,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00014633,2025-10-24T05:49:45,PER-009628,prox-out-classified,LOC-009679,SYN-ACCESS-00014633,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00014642,2025-09-28T23:21:51,PER-010131,prox-out-classified,LOC-008679,SYN-ACCESS-00014642,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00014740,2025-01-05T16:44:32,PER-017223,prox-out-classified,LOC-005692,SYN-ACCESS-00014740,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00014765,2024-01-22T14:27:30,PER-018950,prox-in-classified,LOC-002481,SYN-ACCESS-00014765,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00014772,2025-01-25T14:00:38,PER-019374,prox-out-classified,LOC-007336,SYN-ACCESS-00014772,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00014782,2025-09-30T02:15:22,PER-020096,prox-in-building,LOC-007371,SYN-ACCESS-00014782,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00014803,2025-03-31T15:17:39,PER-021845,prox-in-building,LOC-006029,SYN-ACCESS-00014803,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00014818,2024-01-27T20:34:24,PER-022852,prox-in-building,LOC-005358,SYN-ACCESS-00014818,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00014834,2025-11-09T22:32:56,PER-023945,prox-in-classified,LOC-006608,SYN-ACCESS-00014834,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00014880,2024-05-19T23:59:59,PER-027179,prox-out-classified,LOC-001352,SYN-ACCESS-00014880,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00014897,2024-08-24T05:33:57,PER-028278,prox-in-building,LOC-001251,SYN-ACCESS-00014897,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00014899,2024-04-02T07:00:54,PER-028494,prox-in-building,LOC-003606,SYN-ACCESS-00014899,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00014917,2025-07-08T13:35:56,PER-029521,prox-in-classified,LOC-006867,SYN-ACCESS-00014917,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00014937,2025-05-12T10:40:02,PER-031212,prox-in-building,LOC-008029,SYN-ACCESS-00014937,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00014999,2025-08-13T03:02:35,PER-035454,prox-in-building,LOC-003644,SYN-ACCESS-00014999,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00015035,2024-07-13T08:15:47,PER-002304,prox-out-classified,LOC-003069,SYN-ACCESS-00015035,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00015047,2025-01-09T15:51:20,PER-003233,prox-out-classified,LOC-001301,SYN-ACCESS-00015047,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00015088,2024-01-26T03:40:11,PER-006443,prox-out-classified,LOC-004989,SYN-ACCESS-00015088,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00015099,2024-10-24T07:50:24,PER-007236,prox-out-classified,LOC-001855,SYN-ACCESS-00015099,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00015133,2024-09-27T04:49:12,PER-009628,prox-out-classified,LOC-009679,SYN-ACCESS-00015133,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00015142,2025-11-04T08:33:11,PER-010131,prox-in-building,LOC-008679,SYN-ACCESS-00015142,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00015240,2024-07-13T15:37:28,PER-017223,prox-out-classified,LOC-005692,SYN-ACCESS-00015240,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00015265,2025-06-05T05:38:04,PER-018950,prox-in-classified,LOC-002481,SYN-ACCESS-00015265,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00015272,2024-02-04T04:45:50,PER-019374,prox-in-classified,LOC-007336,SYN-ACCESS-00015272,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00015282,2025-10-11T16:12:50,PER-020096,prox-out-classified,LOC-007371,SYN-ACCESS-00015282,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00015303,2025-04-14T19:03:54,PER-021845,prox-in-classified,LOC-006029,SYN-ACCESS-00015303,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00015318,2025-11-02T03:44:42,PER-022852,prox-in-building,LOC-005358,SYN-ACCESS-00015318,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00015334,2025-06-09T06:28:02,PER-023945,prox-in-building,LOC-006608,SYN-ACCESS-00015334,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00015380,2024-01-10T10:36:58,PER-027179,prox-in-classified,LOC-001352,SYN-ACCESS-00015380,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00015397,2025-05-31T11:17:17,PER-028278,prox-in-classified,LOC-001251,SYN-ACCESS-00015397,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00015399,2024-11-25T23:53:25,PER-028494,prox-out-classified,LOC-003606,SYN-ACCESS-00015399,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00015417,2024-02-15T17:29:39,PER-029521,prox-in-classified,LOC-006867,SYN-ACCESS-00015417,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00015437,2025-06-05T19:29:37,PER-031212,prox-out-classified,LOC-008029,SYN-ACCESS-00015437,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00015499,2025-04-30T11:16:52,PER-035454,prox-in-building,LOC-003644,SYN-ACCESS-00015499,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00015535,2024-05-05T01:52:08,PER-002304,prox-out-classified,LOC-003069,SYN-ACCESS-00015535,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00015547,2024-11-18T18:52:18,PER-003233,prox-out-classified,LOC-001301,SYN-ACCESS-00015547,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00015588,2024-05-21T14:51:11,PER-006443,prox-out-classified,LOC-004989,SYN-ACCESS-00015588,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00015599,2024-04-27T10:48:57,PER-007236,prox-in-building,LOC-001855,SYN-ACCESS-00015599,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00015633,2024-01-13T04:43:24,PER-009628,prox-out-classified,LOC-009679,SYN-ACCESS-00015633,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00015642,2024-06-06T04:05:15,PER-010131,prox-in-classified,LOC-008679,SYN-ACCESS-00015642,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00015740,2025-10-02T15:33:49,PER-017223,prox-out-classified,LOC-005692,SYN-ACCESS-00015740,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00015765,2024-04-13T15:15:00,PER-018950,prox-in-classified,LOC-002481,SYN-ACCESS-00015765,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00015772,2025-01-02T01:11:38,PER-019374,prox-in-building,LOC-007336,SYN-ACCESS-00015772,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00015782,2024-01-13T21:09:36,PER-020096,prox-in-classified,LOC-007371,SYN-ACCESS-00015782,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00015803,2025-09-08T12:39:47,PER-021845,prox-in-classified,LOC-006029,SYN-ACCESS-00015803,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00015818,2025-10-27T11:51:52,PER-022852,prox-in-classified,LOC-005358,SYN-ACCESS-00015818,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00015834,2025-09-25T18:21:10,PER-023945,prox-out-classified,LOC-006608,SYN-ACCESS-00015834,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00015880,2024-06-30T07:09:07,PER-027179,prox-out-classified,LOC-001352,SYN-ACCESS-00015880,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00015897,2024-04-28T19:04:38,PER-028278,prox-in-classified,LOC-001251,SYN-ACCESS-00015897,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00015899,2024-06-18T07:13:26,PER-028494,prox-out-classified,LOC-003606,SYN-ACCESS-00015899,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00015917,2024-06-24T02:53:39,PER-029521,prox-in-building,LOC-006867,SYN-ACCESS-00015917,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00015937,2025-12-14T16:04:22,PER-031212,prox-out-classified,LOC-008029,SYN-ACCESS-00015937,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00015999,2025-08-24T11:42:33,PER-035454,prox-out-classified,LOC-003644,SYN-ACCESS-00015999,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00016035,2024-09-23T22:18:22,PER-002304,prox-out-classified,LOC-003069,SYN-ACCESS-00016035,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00016047,2024-11-19T23:15:44,PER-003233,prox-in-building,LOC-001301,SYN-ACCESS-00016047,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00016088,2025-04-01T15:34:31,PER-006443,prox-in-classified,LOC-004989,SYN-ACCESS-00016088,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00016099,2025-09-25T00:30:52,PER-007236,prox-out-classified,LOC-001855,SYN-ACCESS-00016099,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00016133,2025-07-26T18:02:37,PER-009628,prox-in-building,LOC-009679,SYN-ACCESS-00016133,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00016142,2024-06-18T03:57:00,PER-010131,prox-in-classified,LOC-008679,SYN-ACCESS-00016142,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00016240,2025-11-20T22:51:23,PER-017223,prox-in-building,LOC-005692,SYN-ACCESS-00016240,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00016265,2024-06-14T13:54:03,PER-018950,prox-in-building,LOC-002481,SYN-ACCESS-00016265,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00016272,2024-04-01T07:37:23,PER-019374,prox-in-building,LOC-007336,SYN-ACCESS-00016272,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00016282,2024-03-12T14:25:52,PER-020096,prox-in-classified,LOC-007371,SYN-ACCESS-00016282,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00016303,2024-07-04T06:31:33,PER-021845,prox-out-classified,LOC-006029,SYN-ACCESS-00016303,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00016318,2024-05-07T18:24:16,PER-022852,prox-in-classified,LOC-005358,SYN-ACCESS-00016318,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00016334,2024-06-15T08:24:43,PER-023945,prox-in-building,LOC-006608,SYN-ACCESS-00016334,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00016380,2025-08-25T05:53:57,PER-027179,prox-in-classified,LOC-001352,SYN-ACCESS-00016380,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00016397,2024-09-10T22:59:54,PER-028278,prox-in-building,LOC-001251,SYN-ACCESS-00016397,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00016399,2024-05-28T23:15:16,PER-028494,prox-out-classified,LOC-003606,SYN-ACCESS-00016399,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00016417,2024-03-20T03:18:49,PER-029521,prox-in-building,LOC-006867,SYN-ACCESS-00016417,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00016437,2024-08-14T23:11:45,PER-031212,prox-in-classified,LOC-008029,SYN-ACCESS-00016437,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00016499,2025-07-12T19:46:02,PER-035454,prox-out-classified,LOC-003644,SYN-ACCESS-00016499,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00016535,2024-12-18T21:33:24,PER-002304,prox-in-classified,LOC-003069,SYN-ACCESS-00016535,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00016547,2024-08-15T05:37:28,PER-003233,prox-out-classified,LOC-001301,SYN-ACCESS-00016547,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00016588,2025-05-18T14:10:36,PER-006443,prox-in-classified,LOC-004989,SYN-ACCESS-00016588,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00016599,2024-08-27T04:34:01,PER-007236,prox-in-classified,LOC-001855,SYN-ACCESS-00016599,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00016633,2024-11-24T10:40:51,PER-009628,prox-out-classified,LOC-009679,SYN-ACCESS-00016633,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00016642,2024-03-18T19:35:06,PER-010131,prox-out-classified,LOC-008679,SYN-ACCESS-00016642,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00016740,2025-12-27T09:53:29,PER-017223,prox-out-classified,LOC-005692,SYN-ACCESS-00016740,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00016765,2024-09-10T20:18:32,PER-018950,prox-out-classified,LOC-002481,SYN-ACCESS-00016765,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00016772,2025-08-03T21:12:33,PER-019374,prox-out-classified,LOC-007336,SYN-ACCESS-00016772,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00016782,2025-05-15T18:00:12,PER-020096,prox-out-classified,LOC-007371,SYN-ACCESS-00016782,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00016803,2025-11-26T04:59:40,PER-021845,prox-out-classified,LOC-006029,SYN-ACCESS-00016803,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00016818,2025-10-01T12:35:00,PER-022852,prox-out-classified,LOC-005358,SYN-ACCESS-00016818,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00016834,2025-09-12T18:55:49,PER-023945,prox-in-building,LOC-006608,SYN-ACCESS-00016834,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00016880,2024-08-03T17:16:51,PER-027179,prox-in-building,LOC-001352,SYN-ACCESS-00016880,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00016897,2025-06-21T20:01:06,PER-028278,prox-in-classified,LOC-001251,SYN-ACCESS-00016897,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00016899,2024-08-15T14:29:11,PER-028494,prox-out-classified,LOC-003606,SYN-ACCESS-00016899,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00016917,2025-06-01T19:29:34,PER-029521,prox-in-classified,LOC-006867,SYN-ACCESS-00016917,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00016937,2025-10-27T04:43:26,PER-031212,prox-in-building,LOC-008029,SYN-ACCESS-00016937,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00016999,2025-10-02T19:17:06,PER-035454,prox-out-classified,LOC-003644,SYN-ACCESS-00016999,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00017035,2024-04-02T17:05:05,PER-002304,prox-in-building,LOC-003069,SYN-ACCESS-00017035,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00017047,2024-07-12T08:25:36,PER-003233,prox-in-classified,LOC-001301,SYN-ACCESS-00017047,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00017088,2025-02-04T07:59:19,PER-006443,prox-in-building,LOC-004989,SYN-ACCESS-00017088,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00017099,2024-06-28T21:23:46,PER-007236,prox-out-classified,LOC-001855,SYN-ACCESS-00017099,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00017133,2025-09-27T08:14:43,PER-009628,prox-in-classified,LOC-009679,SYN-ACCESS-00017133,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00017142,2025-08-01T17:01:19,PER-010131,prox-out-classified,LOC-008679,SYN-ACCESS-00017142,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00017240,2024-12-19T07:14:53,PER-017223,prox-in-building,LOC-005692,SYN-ACCESS-00017240,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00017265,2024-08-12T00:10:47,PER-018950,prox-out-classified,LOC-002481,SYN-ACCESS-00017265,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00017272,2024-12-01T15:42:46,PER-019374,prox-out-classified,LOC-007336,SYN-ACCESS-00017272,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00017282,2024-09-16T00:49:15,PER-020096,prox-in-building,LOC-007371,SYN-ACCESS-00017282,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00017303,2025-03-21T16:31:03,PER-021845,prox-out-classified,LOC-006029,SYN-ACCESS-00017303,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00017318,2024-08-09T20:41:08,PER-022852,prox-out-classified,LOC-005358,SYN-ACCESS-00017318,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00017334,2025-03-22T21:33:10,PER-023945,prox-out-classified,LOC-006608,SYN-ACCESS-00017334,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
