relationship_id,source_entity_type,source_entity_id,relationship_type,target_entity_type,target_entity_id,timestamp,confidence,relationship_origin,source_dataset,source_record_reference,synthetic_flag,reason,scenario_id
REL-0296084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00050899,2025-11-14T07:06:43,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0296584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00051399,2025-01-15T02:15:14,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0297084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00051899,2025-09-02T21:44:38,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0297584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00052399,2025-03-19T07:54:11,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0298084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00052899,2024-08-21T02:29:58,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0298584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00053399,2024-02-11T11:29:49,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0299084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00053899,2024-03-23T03:43:22,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0299584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00054399,2024-09-01T17:10:46,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0300084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00054899,2024-11-07T09:16:46,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0300584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00055399,2025-09-09T21:53:38,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0301084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00055899,2024-05-13T18:12:32,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0301584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00056399,2024-10-02T09:18:07,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0302084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00056899,2025-12-30T06:44:08,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0302584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00057399,2024-12-02T21:23:57,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0303084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00057899,2024-12-12T22:08:04,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0303584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00058399,2024-04-13T05:39:29,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0304084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00058899,2025-09-07T03:33:12,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0304584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00059399,2024-11-18T08:49:35,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0305084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00059899,2025-06-10T11:25:26,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0305584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00060399,2024-09-12T06:48:23,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0306084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00060899,2025-12-02T01:39:53,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0306584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00061399,2025-04-12T22:16:28,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0307084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00061899,2024-12-11T13:57:50,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0307584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00062399,2024-10-02T00:21:02,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0308084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00062899,2024-07-16T23:17:24,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0308584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00063399,2025-11-09T00:48:24,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0309084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00063899,2025-02-07T01:39:47,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0309584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00064399,2024-09-06T21:51:44,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0310084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00064899,2024-07-04T15:58:15,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0310584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00065399,2024-06-25T07:23:22,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0311084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00065899,2024-09-24T03:01:14,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0311584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00066399,2025-10-27T12:09:13,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0312084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00066899,2024-11-09T12:09:51,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0312584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00067399,2024-05-03T06:41:46,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0313084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00067899,2025-02-22T12:51:52,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0313584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00068399,2025-08-27T21:26:21,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0314084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00068899,2024-12-21T07:00:52,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0314584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00069399,2025-04-30T11:23:47,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0315084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00069899,2024-02-12T20:38:14,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0315584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00070399,2024-03-18T20:16:26,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0316084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00070899,2025-06-27T12:04:08,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0316584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00071399,2025-11-02T08:19:06,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0317084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00071899,2025-09-15T06:27:09,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0317584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00072399,2025-02-06T10:19:23,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0318084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00072899,2024-02-25T20:28:30,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0318584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00073399,2024-12-05T22:16:41,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0319084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00073899,2024-04-05T06:32:40,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0319584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00074399,2025-04-04T03:27:15,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0320084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00074899,2024-07-17T02:41:41,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0320584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00075399,2025-10-12T22:57:33,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0321084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00075899,2025-04-17T09:48:19,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0321584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00076399,2024-04-24T21:48:40,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0322084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00076899,2025-03-07T03:19:01,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0322584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00077399,2024-11-26T22:47:54,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0323084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00077899,2024-12-17T14:46:23,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0323584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00078399,2025-12-06T02:30:38,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0324084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00078899,2025-08-15T21:45:34,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0324584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00079399,2025-04-03T17:35:21,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0325084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00079899,2024-06-05T03:19:44,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0325584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00080399,2025-08-27T13:16:29,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0326084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00080899,2024-10-04T14:18:05,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0326584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00081399,2024-11-26T16:31:05,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0327084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00081899,2024-06-22T10:30:34,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0327584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00082399,2025-05-19T01:42:11,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0328084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00082899,2024-04-06T04:32:28,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0328584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00083399,2025-08-13T02:03:12,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0329084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00083899,2024-03-10T19:34:52,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0329584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00084399,2025-11-25T01:32:44,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0330084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00084899,2025-06-27T01:36:41,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0330584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00085399,2025-10-24T03:45:06,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0331084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00085899,2025-12-03T11:26:10,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0331584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00086399,2025-02-20T01:15:03,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0332084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00086899,2025-08-23T12:15:47,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0332584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00087399,2025-04-27T07:10:38,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0333084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00087899,2025-11-12T08:50:59,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0333584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00088399,2024-08-04T08:49:47,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0334084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00088899,2025-11-23T20:56:41,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0334584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00089399,2025-11-03T06:28:13,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0335084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00089899,2024-08-26T10:09:40,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0335584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00090399,2024-06-29T03:52:48,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0336084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00090899,2024-02-17T14:44:16,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0336584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00091399,2025-03-23T14:34:34,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0337084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00091899,2025-01-30T12:41:08,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0337584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00092399,2024-12-05T09:12:51,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0338084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00092899,2024-01-26T22:59:28,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0338584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00093399,2025-07-19T14:37:20,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0339084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00093899,2025-02-19T14:24:56,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0339584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00094399,2024-05-06T04:03:56,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0340084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00094899,2024-01-07T14:20:38,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0340584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00095399,2025-08-05T22:29:08,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0341084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00095899,2024-07-21T00:29:25,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0341584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00096399,2025-06-26T03:32:17,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0342084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00096899,2024-06-09T00:30:19,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0342584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00097399,2024-12-08T19:39:05,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0343084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00097899,2024-05-31T06:05:32,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0343584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00098399,2024-05-19T00:56:07,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0344084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00098899,2025-07-09T02:12:34,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0344584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00099399,2024-09-12T18:25:34,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0345084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00099899,2025-05-16T20:40:29,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0345584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00100399,2024-09-04T19:40:58,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0346084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00100899,2024-02-26T00:56:21,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0346584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00101399,2024-05-06T10:22:49,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0347084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00101899,2024-03-07T11:33:01,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0347584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00102399,2024-10-14T22:03:38,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0348084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00102899,2024-03-18T12:29:06,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0348584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00103399,2024-06-17T20:14:20,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0349084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00103899,2025-08-13T07:44:16,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0349584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00104399,2025-06-17T12:29:25,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0350084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00104899,2024-05-23T22:16:47,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0350584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00105399,2024-04-22T06:22:08,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0351084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00105899,2024-12-12T23:24:07,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0351584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00106399,2025-02-28T20:07:55,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0352084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00106899,2024-02-05T02:24:06,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0352584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00107399,2024-03-04T12:02:56,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0353084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00107899,2025-04-03T23:15:14,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0353584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00108399,2024-09-25T00:57:11,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0354084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00108899,2025-06-24T02:36:05,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0354584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00109399,2024-12-02T00:18:23,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0355084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00109899,2025-05-27T07:02:01,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0355584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00110399,2024-03-07T00:52:20,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0356084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00110899,2025-10-16T20:27:28,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0356584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00111399,2024-07-24T07:50:54,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0357084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00111899,2025-03-02T22:56:34,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0357584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00112399,2024-03-30T17:44:30,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0358084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00112899,2024-04-06T16:10:03,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0358584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00113399,2024-05-05T03:04:45,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0359084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00113899,2025-08-01T04:19:54,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0359584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00114399,2024-04-20T04:34:28,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0360084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00114899,2024-05-16T13:32:38,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0360584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00115399,2024-12-10T02:04:35,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0361084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00115899,2024-05-28T12:24:30,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0361584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00116399,2024-06-12T21:31:40,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0362084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00116899,2024-06-09T06:28:16,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0362584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00117399,2024-08-22T09:33:42,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0363084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00117899,2024-10-02T12:57:19,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0363584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00118399,2025-01-23T02:54:44,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0364084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00118899,2025-08-07T19:58:55,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0364584,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00119399,2024-07-29T22:41:29,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0365084,Case,CASE-01591,HAS_EVENT,Transaction,TXN-00119899,2024-12-23T12:44:03,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-FIN-1591
REL-0548463,Device,DEV-017422,CONNECTED_TO,Device,DEV-014174,2024-08-29T02:55:34,MEDIUM,SYNTHETIC,,,true,Synthetic network activity pattern.,SCN-MIXED-1735
REL-0636854,Case,CASE-00139,HAS_EVENT,PhysicalAccessEvent,PHY-00000035,2024-02-04T00:44:10,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0139
REL-0636855,Person,PER-002304,PARTICIPATED_IN,PhysicalAccessEvent,PHY-00000035,2024-02-04T00:44:10,MEDIUM,SYNTHETIC,,,true,Synthetic physical activity pattern.,SCN-PHYS-0139
REL-0636878,Case,CASE-00184,HAS_EVENT,PhysicalAccessEvent,PHY-00000047,2025-08-17T01:23:02,MEDIUM,SYNTHETIC,,,true,Synthetic case evidence linkage.,SCN-PHYS-0184
